sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,target
2,0.375,0.29,0.085,0.2385,0.11800000000000001,0.045,0.0695,7.0
2,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,7.0
1,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14.0
0,0.57,0.44,0.095,0.8270000000000001,0.3395,0.2215,0.235,8.0
0,0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,13.0
2,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05,8.0
0,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17.0
2,0.42,0.305,0.09,0.32799999999999996,0.168,0.0615,0.08199999999999999,6.0
0,0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765,9.0
0,0.55,0.45,0.13,0.92,0.37799999999999995,0.2385,0.29,11.0
2,0.35,0.27,0.09,0.2055,0.075,0.0575,0.062,6.0
0,0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,13.0
0,0.535,0.42,0.13,0.8055,0.301,0.18100000000000002,0.28,14.0
1,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19.0
2,0.375,0.275,0.09,0.218,0.09300000000000001,0.0405,0.0755,6.0
0,0.555,0.44,0.15,1.092,0.41600000000000004,0.212,0.4405,15.0
2,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,7.0
0,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12.0
0,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,14.0
0,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12.0
1,0.6,0.48,0.15,1.0290000000000001,0.4085,0.2705,0.295,16.0
1,0.475,0.38,0.14,0.6890000000000001,0.3165,0.1315,0.1955,7.0
1,0.6,0.455,0.145,0.8895,0.419,0.1715,0.26899999999999996,10.0
1,0.675,0.57,0.225,1.587,0.7390000000000001,0.2995,0.435,10.0
2,0.555,0.43,0.14,0.7665,0.341,0.165,0.23,9.0
2,0.48,0.355,0.115,0.4725,0.2065,0.11199999999999999,0.132,8.0
2,0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228,8.0
0,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185,9.0
0,0.28,0.21,0.08,0.1085,0.040999999999999995,0.0265,0.0345,7.0
0,0.57,0.43,0.12,1.0615,0.348,0.16699999999999998,0.31,15.0
2,0.425,0.325,0.115,0.3685,0.162,0.0865,0.1045,7.0
1,0.57,0.45,0.17,1.0979999999999999,0.414,0.187,0.405,20.0
1,0.325,0.26,0.09,0.1915,0.085,0.036000000000000004,0.062,7.0
0,0.765,0.6,0.22,2.302,1.0070000000000001,0.509,0.6205,12.0
1,0.52,0.425,0.165,0.9885,0.396,0.225,0.32,16.0
2,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054000000000000006,8.0
1,0.55,0.43,0.14,0.8105,0.368,0.161,0.275,9.0
0,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,15.0
0,0.38,0.235,0.1,0.258,0.1055,0.054000000000000006,0.08,7.0
1,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,12.0
1,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13.0
2,0.375,0.305,0.115,0.2715,0.092,0.07400000000000001,0.09,8.0
2,0.34,0.25,0.09,0.179,0.0775,0.033,0.055,6.0
1,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14.0
1,0.595,0.475,0.17,1.247,0.48,0.225,0.425,20.0
0,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12.0
1,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,9.0
1,0.645,0.5,0.16,1.2465,0.5475,0.327,0.3,10.0
2,0.46,0.345,0.105,0.449,0.196,0.0945,0.1265,7.0
2,0.28,0.205,0.08,0.127,0.052000000000000005,0.039,0.042,9.0
0,0.67,0.5,0.19,1.5190000000000001,0.616,0.38799999999999996,0.415,10.0
1,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,9.0
2,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,7.0
0,0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565,10.0
0,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,9.0
2,0.435,0.335,0.1,0.3245,0.135,0.0785,0.098,7.0
2,0.575,0.45,0.135,0.807,0.3615,0.17600000000000002,0.254,10.0
1,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,8.0
1,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.5529999999999999,12.0
0,0.525,0.365,0.17,0.9605,0.43799999999999994,0.2225,0.276,10.0
1,0.645,0.5,0.17,1.1845,0.4805,0.27399999999999997,0.355,13.0
0,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4.0
0,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12.0
1,0.605,0.45,0.195,1.0979999999999999,0.48100000000000004,0.2895,0.315,13.0
1,0.55,0.43,0.125,0.9229999999999999,0.4035,0.175,0.28300000000000003,8.0
0,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,9.0
2,0.53,0.42,0.155,0.81,0.4725,0.111,0.192,10.0
2,0.245,0.19,0.06,0.086,0.042,0.013999999999999999,0.025,4.0
0,0.59,0.47,0.18,1.187,0.5985,0.22699999999999998,0.31,9.0
0,0.5,0.41,0.15,0.662,0.2815,0.13699999999999998,0.22,11.0
2,0.54,0.425,0.13,0.7205,0.2955,0.16899999999999998,0.225,10.0
2,0.64,0.49,0.135,1.1,0.488,0.2505,0.2925,10.0
2,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,5.0
1,0.515,0.425,0.14,0.7659999999999999,0.304,0.1725,0.255,14.0
2,0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8.0
1,0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11.0
1,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17.0
2,0.47,0.355,0.125,0.499,0.21,0.0985,0.155,8.0
1,0.575,0.465,0.195,0.9965,0.41700000000000004,0.247,0.47,8.0
2,0.52,0.4,0.13,0.5825,0.233,0.1365,0.18,10.0
0,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13.0
1,0.455,0.355,0.12,0.4495,0.177,0.10400000000000001,0.15,9.0
1,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10.0
2,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,7.0
0,0.565,0.455,0.155,0.9355,0.42100000000000004,0.183,0.26,11.0
2,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,9.0
2,0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7.0
2,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026000000000000002,4.0
2,0.18,0.13,0.045,0.0275,0.0125,0.01,0.009000000000000001,3.0
0,0.605,0.475,0.15,1.15,0.575,0.23199999999999998,0.297,10.0
2,0.51,0.395,0.13,0.6025,0.281,0.14300000000000002,0.162,7.0
2,0.4,0.3,0.11,0.315,0.109,0.067,0.12,9.0
2,0.285,0.215,0.07,0.1075,0.051,0.0225,0.027000000000000003,6.0
0,0.65,0.495,0.16,1.304,0.57,0.312,0.3725,9.0
2,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8.0
1,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,12.0
0,0.715,0.55,0.19,2.0045,1.0465,0.40700000000000003,0.5075,12.0
2,0.535,0.42,0.145,0.9259999999999999,0.39799999999999996,0.1965,0.25,17.0
0,0.475,0.355,0.12,0.48,0.23399999999999999,0.1015,0.135,8.0
0,0.45,0.35,0.13,0.4655,0.2075,0.1045,0.135,8.0
2,0.56,0.455,0.145,0.9740000000000001,0.547,0.1615,0.235,9.0
0,0.655,0.53,0.195,1.3880000000000001,0.5670000000000001,0.2735,0.41,13.0
2,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8.0
2,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,9.0
1,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,14.0
1,0.705,0.55,0.2,1.7095,0.633,0.4115,0.49,13.0
2,0.535,0.415,0.15,0.5765,0.3595,0.135,0.225,8.0
1,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7.0
2,0.315,0.21,0.06,0.125,0.06,0.0375,0.035,5.0
0,0.47,0.37,0.13,0.5225,0.201,0.133,0.165,7.0
2,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,16.0
1,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,11.0
1,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,13.0
0,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,15.0
0,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19.0
2,0.415,0.31,0.11,0.2965,0.12300000000000001,0.057,0.0995,10.0
0,0.49,0.465,0.125,0.5225,0.235,0.13,0.141,7.0
2,0.335,0.25,0.075,0.1825,0.0705,0.044000000000000004,0.055,7.0
2,0.575,0.425,0.135,0.7965,0.364,0.196,0.239,10.0
0,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6.0
1,0.625,0.485,0.2,1.38,0.5845,0.302,0.401,9.0
2,0.53,0.415,0.13,0.6940000000000001,0.3905,0.111,0.16699999999999998,9.0
2,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,13.0
0,0.47,0.38,0.145,0.5865,0.2385,0.14400000000000002,0.185,8.0
1,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,12.0
0,0.49,0.385,0.125,0.649,0.32,0.124,0.1695,8.0
0,0.49,0.38,0.14,0.7605,0.245,0.16699999999999998,0.185,10.0
0,0.615,0.47,0.16,1.0175,0.473,0.2395,0.28,10.0
2,0.54,0.42,0.14,0.7265,0.3205,0.1445,0.22899999999999998,9.0
2,0.53,0.415,0.145,0.9440000000000001,0.3845,0.185,0.265,21.0
2,0.385,0.28,0.09,0.228,0.1025,0.042,0.0655,5.0
0,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11.0
0,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,8.0
0,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,10.0
2,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,6.0
0,0.665,0.525,0.175,1.443,0.6635,0.3845,0.353,11.0
2,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,9.0
0,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12.0
0,0.67,0.51,0.175,1.5265,0.6509999999999999,0.4475,0.345,10.0
1,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19.0
1,0.6,0.465,0.165,0.8875,0.309,0.24600000000000002,0.262,12.0
1,0.615,0.48,0.16,1.2525,0.585,0.2595,0.33,8.0
1,0.625,0.49,0.155,1.2085,0.465,0.162,0.41100000000000003,11.0
1,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13.0
1,0.49,0.38,0.125,0.5489999999999999,0.245,0.1075,0.174,10.0
0,0.37,0.265,0.075,0.214,0.09,0.051,0.07,6.0
0,0.645,0.51,0.155,1.5390000000000001,0.6405,0.3585,0.43,11.0
1,0.56,0.44,0.155,0.6405,0.336,0.1765,0.245,8.0
1,0.55,0.43,0.15,0.84,0.395,0.195,0.223,8.0
0,0.545,0.415,0.14,0.82,0.4615,0.127,0.218,9.0
1,0.435,0.325,0.11,0.4335,0.17800000000000002,0.0985,0.155,7.0
1,0.68,0.51,0.2,1.6075,0.7140000000000001,0.33899999999999997,0.4705,11.0
0,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21.0
0,0.62,0.495,0.175,1.806,0.643,0.3285,0.725,17.0
0,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54,19.0
1,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10.0
0,0.595,0.455,0.155,1.041,0.41600000000000004,0.2105,0.365,14.0
0,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,15.0
2,0.275,0.195,0.09,0.1125,0.0545,0.0295,0.0355,6.0
0,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,9.0
0,0.625,0.47,0.18,1.136,0.451,0.3245,0.305,11.0
2,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7.0
2,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,9.0
1,0.55,0.43,0.14,0.7135,0.2565,0.18600000000000005,0.225,9.0
2,0.55,0.425,0.15,0.639,0.26899999999999996,0.1345,0.217,9.0
1,0.75,0.57,0.21,2.2359999999999998,1.109,0.5195,0.545,11.0
0,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,11.0
0,0.57,0.48,0.175,1.185,0.474,0.261,0.38,11.0
0,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18.0
0,0.47,0.36,0.105,0.544,0.27,0.1395,0.129,7.0
2,0.39,0.3,0.09,0.252,0.1065,0.053,0.08,7.0
0,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23.0
2,0.415,0.31,0.095,0.311,0.1125,0.0625,0.115,8.0
2,0.47,0.375,0.105,0.441,0.16699999999999998,0.0865,0.145,10.0
2,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,6.0
0,0.5,0.37,0.15,1.0615,0.494,0.223,0.29600000000000004,9.0
0,0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,10.0
0,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685,10.0
2,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985,7.0
0,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075,10.0
2,0.265,0.205,0.07,0.1055,0.039,0.040999999999999995,0.035,5.0
0,0.46,0.34,0.135,0.495,0.1655,0.11699999999999999,0.185,10.0
1,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,9.0
0,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,12.0
2,0.555,0.435,0.14,0.765,0.3945,0.15,0.20600000000000002,8.0
0,0.69,0.505,0.2,1.8719999999999999,0.893,0.4015,0.48,10.0
2,0.45,0.33,0.11,0.3685,0.16,0.0885,0.102,6.0
1,0.575,0.47,0.165,0.8690000000000001,0.435,0.19699999999999998,0.23800000000000002,9.0
1,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13.0
1,0.6,0.475,0.16,1.0265,0.485,0.2495,0.2565,9.0
1,0.45,0.35,0.145,0.5425,0.1765,0.12300000000000001,0.175,13.0
2,0.525,0.41,0.175,0.8740000000000001,0.3585,0.207,0.205,18.0
0,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,11.0
0,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,9.0
1,0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,8.0
0,0.39,0.3,0.09,0.3055,0.14300000000000002,0.0645,0.085,9.0
1,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048,7.0
2,0.375,0.275,0.1,0.2325,0.1165,0.042,0.065,6.0
2,0.565,0.44,0.175,0.8735,0.414,0.21,0.21,11.0
2,0.385,0.28,0.095,0.257,0.11900000000000001,0.059000000000000004,0.07,7.0
0,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14.0
0,0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475,8.0
0,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11.0
1,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10.0
0,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,10.0
